,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close
0,AAPL,182.35000610351562,183.4499969482422,182.17999267578125,182.49850463867188,13792847.0,182.14999389648438,
1,AAPL,182.49000549316406,182.98500061035156,182.0,182.14999389648438,6325309.0,181.88999938964844,
2,AAPL,182.14999389648438,182.5,181.58999633789062,181.88999938964844,5030995.0,182.50999450683594,
3,AAPL,181.89999389648438,182.5800018310547,181.74000549316406,182.50999450683594,4014911.0,182.77499389648438,
4,AAPL,182.50999450683594,182.88999938964844,182.4600067138672,182.77499389648438,3100003.0,182.78500366210938,
5,AAPL,182.77999877929688,182.85000610351562,182.3699951171875,182.78500366210938,4758437.0,182.88999938964844,
6,AAPL,182.7899932861328,183.00999450683594,182.62249755859375,182.88999938964844,5331712.0,182.6300048828125,
7,AAPL,182.9600067138672,183.5500030517578,182.60000610351562,182.6300048828125,9703743.0,183.53500366210938,
8,AAPL,182.63499450683594,183.97970581054688,182.47999572753906,183.53500366210938,6858126.0,183.57000732421875,
9,AAPL,183.5399932861328,184.1199951171875,183.47999572753906,183.57000732421875,5025374.0,183.6999969482422,
10,AAPL,183.5800018310547,184.01499938964844,182.69000244140625,183.6999969482422,5877391.0,182.82000732421875,
11,AAPL,183.6999969482422,183.72999572753906,182.33999633789062,182.82000732421875,7012436.0,181.86000061035156,
12,AAPL,182.82000732421875,182.8300018310547,181.80999755859375,181.86000061035156,5497017.0,182.44000244140625,
13,AAPL,181.85000610351562,182.47999572753906,181.8300018310547,182.44000244140625,5102309.0,183.7799072265625,
14,AAPL,183.71099853515625,184.7899932861328,183.52999877929688,183.7799072265625,13042014.0,184.75,
15,AAPL,183.77999877929688,184.94000244140625,183.61500549316406,184.75,6727223.0,184.94000244140625,
16,AAPL,184.75999450683594,185.0,184.42999267578125,184.94000244140625,4269310.0,185.40499877929688,
17,AAPL,184.94009399414062,185.50999450683594,184.8800048828125,185.40499877929688,6479424.0,185.85000610351562,
18,AAPL,185.40499877929688,185.97500610351562,185.39999389648438,185.85000610351562,5159113.0,186.1199951171875,
19,AAPL,185.85000610351562,186.1300048828125,185.55499267578125,186.1199951171875,6857111.0,186.33999633789062,
20,AAPL,186.11000061035156,186.56500244140625,185.9550018310547,186.33999633789062,9456815.0,184.76609802246094,
21,AAPL,185.82000732421875,186.02999877929688,184.2100067138672,184.76609802246094,11087334.0,184.9600067138672,
22,AAPL,184.77000427246094,185.13999938964844,184.38999938964844,184.9600067138672,5748681.0,184.56500244140625,
23,AAPL,184.9600067138672,185.13499450683594,184.5,184.56500244140625,5079289.0,184.55999755859375,
24,AAPL,184.57000732421875,184.92990112304688,184.38999938964844,184.55999755859375,2665925.0,184.99009704589844,
25,AAPL,184.57000732421875,185.00999450683594,184.4600067138672,184.99009704589844,2982413.0,184.9499969482422,
26,AAPL,184.99000549316406,185.0800018310547,184.7299041748047,184.9499969482422,3878074.0,184.77000427246094,
27,AAPL,184.9600067138672,185.00999450683594,184.61050415039062,184.77000427246094,4422642.0,187.4499969482422,
28,AAPL,187.33999633789062,187.52000427246094,186.3000030517578,187.4499969482422,16941276.0,186.9259033203125,
29,AAPL,187.44000244140625,187.47999572753906,186.67999267578125,186.9259033203125,5319775.0,187.05499267578125,
30,AAPL,186.9250030517578,187.22000122070312,186.41000366210938,187.05499267578125,4868237.0,187.4600067138672,
31,AAPL,187.05999755859375,187.5,187.00999450683594,187.4600067138672,3663476.0,187.4136962890625,
32,AAPL,187.4600067138672,187.49000549316406,186.82000732421875,187.4136962890625,4558716.0,187.91200256347656,
33,AAPL,187.4149932861328,188.11000061035156,187.4149932861328,187.91200256347656,7317327.0,187.44000244140625,
34,AAPL,187.9199981689453,188.02999877929688,187.2100067138672,187.44000244140625,6872181.0,188.14999389648438,
