,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close,price_t_plus_3,Predicted_Close_t_3
1034,TSLA,178.4199981689453,180.27000427246094,177.75999450683594,178.92999267578125,13951085.0,178.9600067138672,171.92279052734375,178.05499267578125,176.59982299804688
1035,TSLA,178.94000244140625,179.82899475097656,178.52000427246094,178.9600067138672,6682099.0,180.3300018310547,175.2218475341797,177.19000244140625,177.1219482421875
1036,TSLA,178.9499969482422,180.5500030517578,177.64999389648438,180.3300018310547,8775301.0,178.05499267578125,176.02264404296875,185.05999755859375,178.01348876953125
1037,TSLA,180.30999755859375,180.47000122070312,178.0500030517578,178.05499267578125,9908220.0,177.19000244140625,176.22837829589844,183.8699951171875,176.97581481933594
1038,TSLA,178.05999755859375,178.48980712890625,176.9600067138672,177.19000244140625,7244082.0,185.05999755859375,175.54498291015625,184.4600067138672,176.45639038085938
1039,TSLA,188.42799377441406,191.0500030517578,183.47999572753906,185.05999755859375,51500769.0,183.8699951171875,175.02122497558594,183.74989318847656,176.3293914794922
1040,TSLA,185.0500030517578,185.16000366210938,181.94009399414062,183.8699951171875,18846663.0,184.4600067138672,177.2674102783203,184.46749877929688,184.7990264892578
1041,TSLA,183.86500549316406,185.5800018310547,183.35000610351562,184.4600067138672,11107560.0,183.74989318847656,178.90213012695312,182.55999755859375,181.46336364746094
1042,TSLA,184.4600067138672,185.14999389648438,182.8000030517578,183.74989318847656,8039080.0,184.46749877929688,181.09361267089844,182.56019592285156,184.7956085205078
1043,TSLA,183.72109985351562,184.86990356445312,183.64999389648438,184.46749877929688,6522802.0,182.55999755859375,181.1189422607422,179.20989990234375,182.98915100097656
1044,TSLA,184.4499969482422,184.85000610351562,182.5500030517578,182.55999755859375,6789247.0,182.56019592285156,180.78465270996094,179.1699981689453,182.38873291015625
1045,TSLA,182.5800018310547,183.0,181.27999877929688,182.56019592285156,7950205.0,179.20989990234375,180.7225799560547,178.85000610351562,181.7953338623047
1046,TSLA,185.76499938964844,186.0,178.22000122070312,179.20989990234375,30806798.0,179.1699981689453,179.7953338623047,179.16000366210938,181.18238830566406
1047,TSLA,179.2299041748047,179.82000732421875,178.52000427246094,179.1699981689453,12639953.0,178.85000610351562,176.3858184814453,177.92999267578125,179.2098388671875
1048,TSLA,179.17930603027344,179.42999267578125,176.9199981689453,178.85000610351562,10135975.0,179.16000366210938,176.5934295654297,178.63999938964844,178.13246154785156
1049,TSLA,178.83999633789062,179.72000122070312,178.5,179.16000366210938,6472900.0,177.92999267578125,176.67999267578125,177.96499633789062,177.17782592773438
